CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS,TIEMPO_PROCESAMIENTO_VERIFICACION,TIEMPO_PROCESAMIENTO_VERIFICACION_MINUTOS
'210066C0100,'210066C01004,'21,PUEBLA,'006,AHUACATLAN,'0066,'01,C,'00,2,4,sin_dato,503,sin_dato,sin_dato,46,,,8,90,35,,66,,0,,,,,6,3,sin_dato,254.0,503.0,523.0, - ,1,F,b96e495f817366b6044e6fbd8a2811fd02b1badbdfbc6aee0c8b09e4584a7a0d,2024-05-12 13:36:26,2024-05-12 13:56:17,2024-05-12 13:59:33,CATD,ESCANER,ACTA PREP,0 days 00:19:51,19.85,0 days 00:23:07,23.12
'210066E0100,'210066E01004,'21,PUEBLA,'006,AHUACATLAN,'0066,'01,E,'00,2,4,sin_dato,517,sin_dato,sin_dato,77,,,53,40,65,,35,,0,,,,,3,1,sin_dato,274.0,517.0,537.0, - ,1,F,a208a3ae61a1866896de5c97c7c289eb8968062b65aaa66cd7904560daf3b206,2024-05-12 13:38:43,2024-05-12 13:59:15,2024-05-12 14:00:48,CATD,ESCANER,ACTA PREP,0 days 00:20:32,20.53,0 days 00:22:05,22.08
'210066E0101,'210066E01014,'21,PUEBLA,'006,AHUACATLAN,'0066,'01,E,'01,2,4,sin_dato,516,sin_dato,sin_dato,70,,,49,91,52,,28,,0,,,,,3,2,sin_dato,295.0,516.0,536.0, - ,1,F,1f15b4c4393862c391dbc13340d253d9dee34d015afc9f84b73dbca879ef3120,2024-05-12 13:48:38,2024-05-12 14:08:27,2024-05-12 14:16:15,CATD,ESCANER,ACTA PREP,0 days 00:19:49,19.82,0 days 00:27:37,27.62
'210067C0200,'210067C02004,'21,PUEBLA,'006,AHUACATLAN,'0067,'02,C,'00,2,4,sin_dato,676,sin_dato,sin_dato,sin_dato,,,sin_dato,sin_dato,sin_dato,,sin_dato,,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,676.0,696.0,TODOS ILEGIBLES O SIN DATO,0,F,9e89567e99d931cf1bca83ffbe027992c468c219716c8a6c4d28128f49383d30,2024-05-12 13:44:51,2024-05-12 14:05:08,2024-05-12 14:05:27,CATD,ESCANER,ACTA PREP,0 days 00:20:17,20.28,0 days 00:20:36,20.6
'210068B0100,'210068B01004,'21,PUEBLA,'006,AHUACATLAN,'0068,'01,B,'00,2,4,sin_dato,426,sin_dato,sin_dato,sin_dato,,,sin_dato,sin_dato,sin_dato,,sin_dato,,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,426.0,446.0,TODOS ILEGIBLES O SIN DATO,0,F,2b7e7ed37aee565dcfaa11480344d9edd83d4162dd27f1b4e09f93724e86ab80,2024-05-12 12:33:03,2024-05-12 12:48:39,2024-05-12 12:49:07,CATD,ESCANER,ACTA PREP,0 days 00:15:36,15.6,0 days 00:16:04,16.07
'210068E0100,'210068E01004,'21,PUEBLA,'006,AHUACATLAN,'0068,'01,E,'00,2,4,sin_dato,479,sin_dato,sin_dato,0,,,0,0,0,,0,,0,,,,,0,0,sin_dato,0.0,479.0,499.0, - ,1,F,2453323cc6f62fc9f126e66fc3adba3326298024fb9ac3448debd46c2949b220,2024-05-12 12:30:39,2024-05-12 12:44:53,2024-05-12 12:46:43,CATD,ESCANER,ACTA PREP,0 days 00:14:14,14.23,0 days 00:16:04,16.07
'210068E0101,'210068E01014,'21,PUEBLA,'006,AHUACATLAN,'0068,'01,E,'01,2,4,sin_dato,478,sin_dato,sin_dato,75,,,3,52,64,,59,,sin_dato,,,,,4,5,sin_dato,262.0,478.0,498.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,74607324cd3ffa4793dc7fe7332fafc0b3cf3b6713240471914a02cb8d86c8ae,2024-05-12 12:32:06,2024-05-12 12:48:50,2024-05-12 13:05:59,CATD,ESCANER,ACTA PREP,0 days 00:16:44,16.73,0 days 00:33:53,33.88
'210069B0100,'210069B01004,'21,PUEBLA,'006,AHUACATLAN,'0069,'01,B,'00,2,4,sin_dato,550,sin_dato,sin_dato,75,,,71,58,59,,97,,94,,,,,8,4,sin_dato,466.0,550.0,570.0, - ,1,F,88acf53f1d3c94a29e6cff2bf362d3930065de5de40d954efc31a5a3863b04d3,2024-05-12 13:48:51,2024-05-12 14:08:20,2024-05-12 14:09:59,CATD,ESCANER,ACTA PREP,0 days 00:19:29,19.48,0 days 00:21:08,21.13
'210069C0100,'210069C01004,'21,PUEBLA,'006,AHUACATLAN,'0069,'01,C,'00,2,4,sin_dato,549,sin_dato,sin_dato,37,,,88,95,37,,38,,sin_dato,,,,,7,4,sin_dato,306.0,549.0,569.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e68e6a31d5739b6fbf54f433233cc26b4b321fbd2bab1199d95567a7f53b40bb,2024-05-12 13:50:25,2024-05-12 14:10:59,2024-05-12 14:13:45,CATD,ESCANER,ACTA PREP,0 days 00:20:34,20.57,0 days 00:23:20,23.33
'210070B0100,'210070B01004,'21,PUEBLA,'006,AHUACATLAN,'0070,'01,B,'00,2,4,sin_dato,730,sin_dato,sin_dato,27,,,41,133,66,,87,,54,,,,,11,2,sin_dato,421.0,730.0,750.0, - ,1,F,be32a15a971e1b299ff32692fafed468f6d3d177654a76708da307399dc7d2b7,2024-05-12 13:52:11,2024-05-12 14:12:54,2024-05-12 14:14:21,CATD,ESCANER,ACTA PREP,0 days 00:20:43,20.72,0 days 00:22:10,22.17
'210070C0100,'210070C01004,'21,PUEBLA,'006,AHUACATLAN,'0070,'01,C,'00,2,4,sin_dato,729,sin_dato,sin_dato,46,,,85,69,57,,22,,sin_dato,,,,,6,3,sin_dato,288.0,729.0,749.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cbf0b5a7ce8d66af7da2ad6375dc1054a93b519d258b74441ef1dfc069c87939,2024-05-12 13:53:45,2024-05-12 14:15:21,2024-05-12 14:22:13,CATD,ESCANER,ACTA PREP,0 days 00:21:36,21.6,0 days 00:28:28,28.47
'210075B0100,'210075B01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0075,'01,B,'00,2,4,sin_dato,634,sin_dato,sin_dato,,,32,75,96,99,,108,87,,,,,,3,4,sin_dato,504.0,634.0,654.0, - ,1,F,a8fe5a9258f81fabc21c3c7d2302f85f13223f0c686267757a3595dc8eeca53e,2024-05-12 13:24:03,2024-05-12 13:43:48,2024-05-12 13:44:22,CATD,ESCANER,ACTA PREP,0 days 00:19:45,19.75,0 days 00:20:19,20.32
'210075C0200,'210075C02004,'21,PUEBLA,'008,AHUAZOTEPEC,'0075,'02,C,'00,2,4,sin_dato,633,sin_dato,sin_dato,,,81,109,97,70,,99,73,,,,,,6,5,sin_dato,540.0,633.0,653.0, - ,1,F,646d29c47ad396eb8fbb9e7170e9fa12ba591447060b7e0e352e1f1400548502,2024-05-12 13:28:03,2024-05-12 13:48:09,2024-05-12 13:58:00,CATD,ESCANER,ACTA PREP,0 days 00:20:06,20.1,0 days 00:29:57,29.95
'210076B0100,'210076B01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0076,'01,B,'00,2,4,sin_dato,628,sin_dato,sin_dato,,,0,0,0,0,,0,0,,,,,,0,0,sin_dato,0.0,628.0,648.0, - ,1,F,dd000e5e5e7183a8c91a68d08ee0b77da5d5d304bcbfb30b2183a6554f1a3c66,2024-05-12 12:37:52,2024-05-12 12:59:12,2024-05-12 12:59:41,CATD,ESCANER,ACTA PREP,0 days 00:21:20,21.33,0 days 00:21:49,21.82
'210076C0100,'210076C01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0076,'01,C,'00,2,4,sin_dato,628,sin_dato,sin_dato,,,94,14,50,95,,88,63,,,,,,11,2,sin_dato,417.0,628.0,648.0, - ,1,F,c4c9ce17aa270a9dc713fef37d9b09905054a42cbcbbad51f55562b468d6ba80,2024-05-12 12:39:57,2024-05-12 12:56:14,2024-05-12 13:18:54,CATD,ESCANER,ACTA PREP,0 days 00:16:17,16.28,0 days 00:38:57,38.95
'210076C0200,'210076C02004,'21,PUEBLA,'008,AHUAZOTEPEC,'0076,'02,C,'00,2,4,sin_dato,627,sin_dato,sin_dato,,,87,57,79,50,,36,81,,,,,,10,1,sin_dato,401.0,627.0,647.0, - ,1,F,96a1d2765dceeb42c4dbd2e4bc574c9b236d2755d624d6355161a7c1ff43d512,2024-05-12 12:41:11,2024-05-12 12:58:52,2024-05-12 13:00:47,CATD,ESCANER,ACTA PREP,0 days 00:17:41,17.68,0 days 00:19:36,19.6
'210076E0100,'210076E01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0076,'01,E,'00,2,4,sin_dato,402,sin_dato,sin_dato,,,28,65,26,46,,40,67,,,,,,3,4,sin_dato,279.0,402.0,422.0, - ,1,F,eeda124ba13a65dbc79f1260a9b5be7b97d61f228b22fa77a01c5a42386a0d13,2024-05-12 12:42:34,2024-05-12 12:59:23,2024-05-12 13:00:07,CATD,ESCANER,ACTA PREP,0 days 00:16:49,16.82,0 days 00:17:33,17.55
'210076E0101,'210076E01014,'21,PUEBLA,'008,AHUAZOTEPEC,'0076,'01,E,'01,2,4,sin_dato,402,sin_dato,sin_dato,,,52,50,37,61,,39,56,,,,,,2,2,sin_dato,299.0,402.0,422.0, - ,1,F,505739e374d5fe9985fc8ba3db7ee6f3750740cc3685339122d113e16017c7f3,2024-05-12 12:44:11,2024-05-12 13:01:37,2024-05-12 13:02:54,CATD,ESCANER,ACTA PREP,0 days 00:17:26,17.43,0 days 00:18:43,18.72
'210077B0100,'210077B01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0077,'01,B,'00,2,4,sin_dato,642,sin_dato,sin_dato,,,72,11,29,43,,91,19,,,,,,11,1,sin_dato,277.0,642.0,662.0, - ,1,F,bafa3bcde27205ebeceb3a922f571e6232561f6e557e66fe110ad167b54ab5f8,2024-05-12 12:45:46,2024-05-12 13:02:59,2024-05-12 13:04:02,CATD,ESCANER,ACTA PREP,0 days 00:17:13,17.22,0 days 00:18:16,18.27
'210077C0100,'210077C01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0077,'01,C,'00,2,4,sin_dato,641,sin_dato,sin_dato,,,101,47,78,93,,100,30,,,,,,7,5,sin_dato,461.0,641.0,661.0, - ,1,F,50a99f142e2d429939069746bac7742387d765374858aa9e3eb98ed85e847f09,2024-05-12 12:47:18,2024-05-12 13:04:15,2024-05-12 13:05:14,CATD,ESCANER,ACTA PREP,0 days 00:16:57,16.95,0 days 00:17:56,17.93
'210077C0200,'210077C02004,'21,PUEBLA,'008,AHUAZOTEPEC,'0077,'02,C,'00,2,4,sin_dato,641,sin_dato,sin_dato,,,0,0,0,0,,0,0,,,,,,0,0,sin_dato,0.0,641.0,661.0, - ,1,F,61afdc0e33ec8dfe944bbe4338d2fd4f2f9a47d49ee64ff850e9be54d487c133,2024-05-12 12:48:35,2024-05-12 13:05:39,2024-05-12 13:06:26,CATD,ESCANER,ACTA PREP,0 days 00:17:04,17.07,0 days 00:17:51,17.85
'210077C0300,'210077C03004,'21,PUEBLA,'008,AHUAZOTEPEC,'0077,'03,C,'00,2,4,sin_dato,641,sin_dato,sin_dato,,,0,0,0,0,,0,0,,,,,,0,0,sin_dato,0.0,641.0,661.0, - ,1,F,edf20fe4f0d4bec690b2563c4cfa371ccefd8ccdb9be34bd9fb544c82baccbbb,2024-05-12 12:49:59,2024-05-12 13:06:49,2024-05-12 13:07:46,CATD,ESCANER,ACTA PREP,0 days 00:16:50,16.83,0 days 00:17:47,17.78
'210077E0100,'210077E01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0077,'01,E,'00,2,4,sin_dato,381,sin_dato,sin_dato,,,0,0,0,0,,0,0,,,,,,0,0,sin_dato,0.0,381.0,401.0, - ,1,F,93f00ee162f11065b18ff3ee9be853032bb90c05280984f19063d8723d63f2bf,2024-05-12 12:52:46,2024-05-12 13:08:29,2024-05-12 13:24:41,CATD,ESCANER,ACTA PREP,0 days 00:15:43,15.72,0 days 00:31:55,31.92
'210078B0100,'210078B01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0078,'01,B,'00,2,4,sin_dato,499,sin_dato,sin_dato,,,5,55,22,37,,12,58,,,,,,8,0,sin_dato,197.0,499.0,519.0, - ,1,F,4400f3532cdf32dd4bd2b97cca94c6e0af5bfc7a8000ef2cec52edf206b10fd5,2024-05-12 12:57:52,2024-05-12 13:11:32,2024-05-12 13:12:46,CATD,ESCANER,ACTA PREP,0 days 00:13:40,13.67,0 days 00:14:54,14.9
'210078C0100,'210078C01004,'21,PUEBLA,'008,AHUAZOTEPEC,'0078,'01,C,'00,2,4,sin_dato,499,sin_dato,sin_dato,,,35,46,96,42,,67,17,,,,,,3,1,sin_dato,307.0,499.0,519.0, - ,1,F,2b393caa82ad9104d61cbd26e5207552eb6937eece7317cadd41f1c447ae5c62,2024-05-12 12:57:01,2024-05-12 13:11:49,2024-05-12 13:14:03,CATD,ESCANER,ACTA PREP,0 days 00:14:48,14.8,0 days 00:17:02,17.03
'210113B0100,'210113B01004,'21,PUEBLA,'014,AMIXTLAN,'0113,'01,B,'00,2,4,sin_dato,732,sin_dato,sin_dato,,50,73,,128,111,114,,,sin_dato,,,,,7,4,sin_dato,487.0,732.0,752.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5eca06ae8d998e60067cf2427a895901ae7a4a5aa5c4f84a57d8e2e2383f3c63,2024-05-12 13:55:24,2024-05-12 14:17:56,2024-05-12 14:24:25,CATD,ESCANER,ACTA PREP,0 days 00:22:32,22.53,0 days 00:29:01,29.02
'210113C0100,'210113C01004,'21,PUEBLA,'014,AMIXTLAN,'0113,'01,C,'00,2,4,sin_dato,731,sin_dato,sin_dato,,136,71,,62,73,97,,,sin_dato,,,,,8,4,sin_dato,451.0,731.0,751.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e5edde612dcb9b24d513a2b5ee87b02a3c1efe80b42029cc2a83e44f343632c9,2024-05-12 13:56:49,2024-05-12 14:20:04,2024-05-12 14:21:43,CATD,ESCANER,ACTA PREP,0 days 00:23:15,23.25,0 days 00:24:54,24.9
'210113E0100,'210113E01004,'21,PUEBLA,'014,AMIXTLAN,'0113,'01,E,'00,2,4,sin_dato,368,sin_dato,sin_dato,,37,82,,27,45,32,,,68,,,,,6,2,sin_dato,299.0,368.0,388.0, - ,1,F,5519b3a85d30f10b01d4095d179ef53883a3598dacf712ad887a9304b63b9069,2024-05-12 13:58:24,2024-05-12 14:21:54,2024-05-12 14:22:48,CATD,ESCANER,ACTA PREP,0 days 00:23:30,23.5,0 days 00:24:24,24.4
'210114B0100,'210114B01004,'21,PUEBLA,'014,AMIXTLAN,'0114,'01,B,'00,1,4,sin_dato,433,sin_dato,sin_dato,,55,41,,72,50,37,,,sin_dato,,,,,8,2,sin_dato,265.0,433.0,453.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b3bf60dcef448fec97d7e41ce74e0e8d2532f51628933d9721f6cd7f61e4cb9d,2024-05-12 12:34:51,2024-05-12 12:49:44,2024-05-12 12:54:20,CATD,ESCANER,ACTA PREP,0 days 00:14:53,14.88,0 days 00:19:29,19.48
'210114C0100,'210114C01004,'21,PUEBLA,'014,AMIXTLAN,'0114,'01,C,'00,1,4,sin_dato,432,sin_dato,sin_dato,,64,97,,18,77,40,,,21,,,,,6,3,sin_dato,326.0,432.0,452.0, - ,1,F,255151842b33e9f9ede306b22a2c6166daf823a7e6541d51eef3a0ad50fe00e1,2024-05-12 12:15:18,2024-05-12 12:20:48,2024-05-12 12:21:33,CATD,ESCANER,ACTA PREP,0 days 00:05:30,5.5,0 days 00:06:15,6.25
'210115C0100,'210115C01004,'21,PUEBLA,'014,AMIXTLAN,'0115,'01,C,'00,2,4,sin_dato,432,sin_dato,sin_dato,,45,72,,78,36,69,,,sin_dato,,,,,9,3,sin_dato,312.0,432.0,452.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7fade6782b46b572fb2d6b1e937b16318ef248f3e4b2e9edacfd74e7d45472f6,2024-05-12 12:17:43,2024-05-12 12:22:58,2024-05-12 12:54:26,CATD,ESCANER,ACTA PREP,0 days 00:05:15,5.25,0 days 00:36:43,36.72
'210115E0100,'210115E01004,'21,PUEBLA,'014,AMIXTLAN,'0115,'01,E,'00,2,4,sin_dato,367,sin_dato,sin_dato,,47,29,,52,48,79,,,sin_dato,,,,,1,3,sin_dato,259.0,367.0,387.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7c68f0db143e17d95bca2b99aafcb1db3dbbc88664bb6d742005a50ec5fc5981,2024-05-12 12:19:58,2024-05-12 12:27:56,2024-05-12 12:30:31,CATD,ESCANER,ACTA PREP,0 days 00:07:58,7.97,0 days 00:10:33,10.55
'210134B0100,'210134B01004,'21,PUEBLA,'016,AQUIXTLA,'0134,'01,B,'00,2,4,sin_dato,525,sin_dato,sin_dato,,29,,,sin_dato,25,31,sin_dato,84,,,,,,2,2,sin_dato,173.0,525.0,545.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3306633ca39a10ee7c70fc3d50c55413cab8b0cc454fa3a5c764dde6fa52ae3d,2024-05-12 12:21:19,2024-05-12 12:29:06,2024-05-12 12:30:11,CATD,ESCANER,ACTA PREP,0 days 00:07:47,7.78,0 days 00:08:52,8.87
'210134C0100,'210134C01004,'21,PUEBLA,'016,AQUIXTLA,'0134,'01,C,'00,2,4,sin_dato,525,sin_dato,sin_dato,,19,,,sin_dato,29,32,0,37,,,,,,6,2,sin_dato,125.0,525.0,545.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e5ff72fd4eec899c9d00b3cec0b448575f383565102d864344ebf9a341882aad,2024-05-12 12:23:08,2024-05-12 12:30:54,2024-05-12 12:54:12,CATD,ESCANER,ACTA PREP,0 days 00:07:46,7.77,0 days 00:31:04,31.07
'210134C0200,'210134C02004,'21,PUEBLA,'016,AQUIXTLA,'0134,'02,C,'00,2,4,sin_dato,525,sin_dato,sin_dato,,49,,,sin_dato,31,92,sin_dato,27,,,,,,7,2,sin_dato,208.0,525.0,545.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,012d9ffc7edb6e72fa6e882c77dca324ee9322c6dded5ef161b49efa58e992d4,2024-05-12 12:25:07,2024-05-12 12:32:45,2024-05-12 12:38:01,CATD,ESCANER,ACTA PREP,0 days 00:07:38,7.63,0 days 00:12:54,12.9
'210134E0100,'210134E01004,'21,PUEBLA,'016,AQUIXTLA,'0134,'01,E,'00,2,4,sin_dato,419,sin_dato,sin_dato,,0,,,0,0,0,0,0,,,,,,0,0,sin_dato,0.0,419.0,439.0, - ,1,F,3b241c12d6600138f8390f758e15452c9e29dbb6f17987db3cc967a5ee90a936,2024-05-12 12:26:12,2024-05-12 12:38:15,2024-05-12 13:01:02,CATD,ESCANER,ACTA PREP,0 days 00:12:03,12.05,0 days 00:34:50,34.83
'210134E0101,'210134E01014,'21,PUEBLA,'016,AQUIXTLA,'0134,'01,E,'01,2,4,sin_dato,418,sin_dato,sin_dato,,73,,,47,50,48,sin_dato,59,,,,,,6,2,sin_dato,285.0,418.0,438.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d85d37e27d950d798bfb024ca4cb0205edcfceee524d80713c2d35db97633a28,2024-05-12 12:27:15,2024-05-12 12:41:03,2024-05-12 12:41:30,CATD,ESCANER,ACTA PREP,0 days 00:13:48,13.8,0 days 00:14:15,14.25
'210135B0100,'210135B01004,'21,PUEBLA,'016,AQUIXTLA,'0135,'01,B,'00,2,4,sin_dato,564,sin_dato,sin_dato,,19,,,81,94,81,sin_dato,86,,,,,,5,2,sin_dato,368.0,564.0,584.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,626704fb439039e873c33a85e13bf6e695031be20b60046c20f9c2688e0fe14c,2024-05-12 12:28:06,2024-05-12 12:40:10,2024-05-12 13:01:23,CATD,ESCANER,ACTA PREP,0 days 00:12:04,12.07,0 days 00:33:17,33.28
'210136B0100,'210136B01004,'21,PUEBLA,'016,AQUIXTLA,'0136,'01,B,'00,2,4,sin_dato,694,sin_dato,sin_dato,,0,,,0,0,0,sin_dato,sin_dato,,,,,,0,0,sin_dato,0.0,694.0,714.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1470ca7114b143aa2c4c2ad64f89624d5350bd22a963b79dfa791ab5e83ac12c,2024-05-12 13:07:56,2024-05-12 13:26:17,2024-05-12 13:39:15,CATD,ESCANER,ACTA PREP,0 days 00:18:21,18.35,0 days 00:31:19,31.32
'210136C0100,'210136C01004,'21,PUEBLA,'016,AQUIXTLA,'0136,'01,C,'00,2,4,sin_dato,693,sin_dato,sin_dato,,95,,,79,93,34,sin_dato,53,,,,,,9,5,sin_dato,368.0,693.0,713.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,752ae779a8dec0abf12dc8df50b84fe208e19a7c7e7c4fbd27e3c88d1276e065,2024-05-12 13:22:26,2024-05-12 13:41:09,2024-05-12 13:48:23,CATD,ESCANER,ACTA PREP,0 days 00:18:43,18.72,0 days 00:25:57,25.95
'210137B0100,'210137B01004,'21,PUEBLA,'016,AQUIXTLA,'0137,'01,B,'00,2,4,sin_dato,732,sin_dato,sin_dato,,109,,,85,30,49,0,82,,,,,,8,6,sin_dato,369.0,732.0,752.0, - ,1,F,3492a4b29d2349494c60810cdb0191c69bf1cc2ca91aa41b7e7fcd48049f4c42,2024-05-12 13:23:44,2024-05-12 13:42:51,2024-05-12 13:52:47,CATD,ESCANER,ACTA PREP,0 days 00:19:07,19.12,0 days 00:29:03,29.05
'210137C0100,'210137C01004,'21,PUEBLA,'016,AQUIXTLA,'0137,'01,C,'00,2,4,sin_dato,731,sin_dato,sin_dato,,48,,,69,15,129,sin_dato,80,,,,,,8,3,sin_dato,352.0,731.0,751.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fa8fce30aaeebc694e290bb8a51948f7d8bfe06fae7ae9b330219d7b103362b4,2024-05-12 13:25:07,2024-05-12 13:44:43,2024-05-12 13:51:49,CATD,ESCANER,ACTA PREP,0 days 00:19:36,19.6,0 days 00:26:42,26.7
'210138B0100,'210138B01004,'21,PUEBLA,'016,AQUIXTLA,'0138,'01,B,'00,2,4,sin_dato,410,sin_dato,sin_dato,,50,,,66,62,17,sin_dato,30,,,,,,2,3,sin_dato,230.0,410.0,430.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,995ed22d5b522d9c420e6c38c41fb5e39a82c4e4c6ed365cdc08210025d5dc59,2024-05-12 13:26:19,2024-05-12 13:45:39,2024-05-12 13:52:42,CATD,ESCANER,ACTA PREP,0 days 00:19:20,19.33,0 days 00:26:23,26.38
'210138C0100,'210138C01004,'21,PUEBLA,'016,AQUIXTLA,'0138,'01,C,'00,2,4,sin_dato,409,sin_dato,sin_dato,,63,,,48,61,54,sin_dato,40,,,,,,3,1,sin_dato,270.0,409.0,429.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cff288bfe2bfab99ebfba642b12358be9ca4469b809215411705a38c2eef8817,2024-05-12 13:27:23,2024-05-12 13:52:44,2024-05-12 13:53:44,CATD,ESCANER,ACTA PREP,0 days 00:25:21,25.35,0 days 00:26:21,26.35
'210260B0100,'210260B01004,'21,PUEBLA,'028,CAMOCUAUTLA,'0260,'01,B,'00,2,4,sin_dato,544,sin_dato,sin_dato,43,67,41,47,,66,,61,64,,,,,,6,4,sin_dato,399.0,544.0,564.0, - ,1,F,2a0de453f22ac1054b9d81204c6868678f8f89c2ba9965b54ba45d211d05708a,2024-05-12 13:29:44,2024-05-12 13:49:08,2024-05-12 13:49:50,CATD,ESCANER,ACTA PREP,0 days 00:19:24,19.4,0 days 00:20:06,20.1
'210260C0200,'210260C02004,'21,PUEBLA,'028,CAMOCUAUTLA,'0260,'02,C,'00,2,4,sin_dato,543,sin_dato,sin_dato,50,32,42,25,,59,,75,52,,,,,,6,4,sin_dato,345.0,543.0,563.0, - ,1,F,ef721069abfd62657c18619875d9911bff1d5fb7e430a03e5c0f7d5ebd96a5d4,2024-05-12 13:31:56,2024-05-12 13:50:24,2024-05-12 13:50:56,CATD,ESCANER,ACTA PREP,0 days 00:18:28,18.47,0 days 00:19:00,19.0
'210261B0100,'210261B01004,'21,PUEBLA,'028,CAMOCUAUTLA,'0261,'01,B,'00,2,4,sin_dato,524,sin_dato,sin_dato,88,85,65,85,,54,,8,81,,,,,,7,2,sin_dato,475.0,524.0,544.0, - ,1,F,614a017e3b434b53ca20843a78349b5a3caba8289ba679819ca69bb10cbfe675,2024-05-12 13:33:47,2024-05-12 13:52:08,2024-05-12 13:54:03,CATD,ESCANER,ACTA PREP,0 days 00:18:21,18.35,0 days 00:20:16,20.27
'210273B0100,'210273B01004,'21,PUEBLA,'031,COATEPEC,'0273,'01,B,'00,2,4,sin_dato,720,sin_dato,sin_dato,48,42,,35,57,,,34,97,,,,,,5,7,sin_dato,325.0,720.0,740.0, - ,1,F,7077645d40f60bae603dfb2b2bb786d7e9cd979b6e263f25aaacead024e74a06,2024-05-12 13:28:54,2024-05-12 13:48:11,2024-05-12 13:49:26,CATD,ESCANER,ACTA PREP,0 days 00:19:17,19.28,0 days 00:20:32,20.53
'210461B0100,'210461B01004,'21,PUEBLA,'054,CHIGNAHUAPAN,'0461,'01,B,'00,1,4,sin_dato,645,sin_dato,sin_dato,10,72,,,,64,30,60,31,sin_dato,,,,,4,1,sin_dato,272.0,645.0,665.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,2c555e4742cc145e4e032abf6a72b8d34e7f7dd562f9e1204ec8615e1e443fbd,2024-05-12 12:19:50,2024-05-12 12:28:27,2024-05-12 12:32:09,CATD,ESCANER,ACTA PREP,0 days 00:08:37,8.62,0 days 00:12:19,12.32
'210461C0100,'210461C01004,'21,PUEBLA,'054,CHIGNAHUAPAN,'0461,'01,C,'00,1,4,sin_dato,645,sin_dato,sin_dato,50,11,,,,83,75,54,74,sin_dato,,,,,10,1,sin_dato,358.0,645.0,665.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ee2bdefa9de13f6c0c82b38972d308647a9d5d965cc2eac0ad21e44322c14ca3,2024-05-12 12:21:51,2024-05-12 12:29:17,2024-05-12 13:00:28,CATD,ESCANER,ACTA PREP,0 days 00:07:26,7.43,0 days 00:38:37,38.62
