,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,MRPP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
1351,'212164C0500,'212164C05003,'21,PUEBLA,'006,TEZIUTLAN,'2164,'05,C,'00,2,3,sin_dato,658,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,658.0,678.0,TODOS ILEGIBLES O SIN DATO,0,F,071854eb0c8a1298d3c625a40319deb591da5ea279cd4bffe9d02748cf0e2edb,2024-05-12 14:38:50,2024-05-12 15:11:46,2024-05-12 15:12:46,CATD,ESCANER,ACTA PREP,0 days 00:32:56,32.93
1352,'212164E0100,'212164E01003,'21,PUEBLA,'006,TEZIUTLAN,'2164,'01,E,'00,2,3,sin_dato,385,sin_dato,sin_dato,4,3,3,10,14,34,3,3,33,17,,12,3,6,3,10,4,5,6,2,6,7,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,1,sin_dato,196.0,385.0,405.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,000b6b7ea53228942f6af2f5a669099f569cf5ff941d2b4ceb32c90983525f0b,2024-05-12 14:39:46,2024-05-12 15:18:33,2024-05-12 15:19:47,CATD,ESCANER,ACTA PREP,0 days 00:38:47,38.78
1353,'212165B0100,'212165B01003,'21,PUEBLA,'006,TEZIUTLAN,'2165,'01,B,'00,2,3,sin_dato,514,sin_dato,sin_dato,8,6,3,34,33,13,10,26,8,10,,10,13,3,8,11,3,8,1,6,3,8,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,2,sin_dato,237.0,514.0,534.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9c92e9084ec954fdf3aaa663d75cdea4714ea1edd34a2f48f12c000f8f707fc2,2024-05-12 13:16:37,2024-05-12 13:36:22,2024-05-12 13:37:23,CATD,ESCANER,ACTA PREP,0 days 00:19:45,19.75
1354,'212166B0100,'212166B01003,'21,PUEBLA,'006,TEZIUTLAN,'2166,'01,B,'00,2,3,sin_dato,501,sin_dato,sin_dato,3,3,8,23,40,6,2,44,4,22,,13,1,3,7,6,10,2,2,10,8,7,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,2,sin_dato,231.0,501.0,521.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fad13654cb83ccbe665ebd5cfe1586bd0d185e8b5034c0aa312dbe960d86a9a0,2024-05-12 13:17:13,2024-05-12 13:36:32,2024-05-12 13:37:31,CATD,ESCANER,ACTA PREP,0 days 00:19:19,19.32
1355,'212166C0100,'212166C01003,'21,PUEBLA,'006,TEZIUTLAN,'2166,'01,C,'00,2,3,sin_dato,501,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,501.0,521.0,TODOS ILEGIBLES O SIN DATO,0,F,2436629ae15cee7a78a0a98428105d7f041da66fc6ec2c8f130a5ed8e95ed135,2024-05-12 13:17:46,2024-05-12 13:36:23,2024-05-12 13:36:37,CATD,ESCANER,ACTA PREP,0 days 00:18:37,18.62
1356,'212166C0200,'212166C02003,'21,PUEBLA,'006,TEZIUTLAN,'2166,'02,C,'00,2,3,sin_dato,501,sin_dato,sin_dato,0,10,3,18,27,34,11,37,31,34,,10,11,8,15,12,3,1,8,1,3,10,12,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,2,sin_dato,302.0,501.0,521.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4707a4f93ceb96cc052d296e1b11f89e212d407fa6e5e48d2fca44baf78a19fe,2024-05-12 13:18:22,2024-05-12 13:38:07,2024-05-12 13:43:35,CATD,ESCANER,ACTA PREP,0 days 00:19:45,19.75
1357,'212167B0100,'212167B01003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'01,B,'00,2,3,sin_dato,750,sin_dato,sin_dato,8,4,20,36,14,12,5,48,14,26,,15,17,17,3,22,1,5,13,13,11,3,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,0,sin_dato,330.0,750.0,770.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,01aa794bb56cc230cd4515b9919ba41faf1678af6e5af00c2a4898747e1b7883,2024-05-12 13:19:01,2024-05-12 13:39:48,2024-05-12 13:45:36,CATD,ESCANER,ACTA PREP,0 days 00:20:47,20.78
1358,'212167C0100,'212167C01003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'01,C,'00,2,3,sin_dato,750,sin_dato,sin_dato,6,12,20,2,6,25,16,48,13,26,,22,11,21,1,15,2,3,6,3,13,6,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,1,sin_dato,287.0,750.0,770.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d239146493585ab12da22d66a0789806b7a2576f5165beb28f9ff823f8297c2f,2024-05-12 13:19:48,2024-05-12 13:39:44,2024-05-12 13:43:43,CATD,ESCANER,ACTA PREP,0 days 00:19:56,19.93
1359,'212167C0200,'212167C02003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'02,C,'00,2,3,sin_dato,750,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,750.0,770.0,TODOS ILEGIBLES O SIN DATO,0,F,cee1895f8ce73f7a1485fc82ade6864f05f07d8b525e850617313738ab150d57,2024-05-12 13:20:30,2024-05-12 13:39:12,2024-05-12 13:40:06,CATD,ESCANER,ACTA PREP,0 days 00:18:42,18.7
1360,'212167C0300,'212167C03003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'03,C,'00,2,3,sin_dato,750,sin_dato,sin_dato,5,3,7,24,5,54,3,69,10,5,,5,20,18,4,6,7,10,10,14,2,4,7,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,1,sin_dato,297.0,750.0,770.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cf69f56243781ed6a3c6e94ace5628478b79ed8f582beb5e65417f8381a8172c,2024-05-12 13:22:23,2024-05-12 13:42:46,2024-05-12 13:44:11,CATD,ESCANER,ACTA PREP,0 days 00:20:23,20.38
1361,'212167C0400,'212167C04003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'04,C,'00,2,3,sin_dato,750,sin_dato,sin_dato,5,17,4,48,46,46,10,30,17,64,,1,4,17,16,11,2,14,3,7,11,10,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,4,sin_dato,397.0,750.0,770.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9bacad6ef59c26738a6f3c7b4ca5f90959791010fe124ceaea43f6c58a35a732,2024-05-12 13:22:58,2024-05-12 13:41:50,2024-05-12 13:43:54,CATD,ESCANER,ACTA PREP,0 days 00:18:52,18.87
1362,'212167C0500,'212167C05003,'21,PUEBLA,'006,TEZIUTLAN,'2167,'05,C,'00,2,3,sin_dato,750,sin_dato,sin_dato,17,21,7,3,22,3,8,62,33,50,,23,3,10,11,2,10,7,8,13,4,15,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,3,sin_dato,346.0,750.0,770.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,59bdfadbc12cce866208ad35c1df076e834231c6dd357ab1b2ca5bccdc43298a,2024-05-12 13:23:37,2024-05-12 13:42:50,2024-05-12 13:44:37,CATD,ESCANER,ACTA PREP,0 days 00:19:13,19.22
1363,'212168B0100,'212168B01003,'21,PUEBLA,'006,TEZIUTLAN,'2168,'01,B,'00,2,3,sin_dato,550,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,550.0,570.0,TODOS ILEGIBLES O SIN DATO,0,F,51b8151cb7fcafc1d9915c47f1a40013f8727275c70c80e24fa080ae4689ab50,2024-05-12 13:24:12,2024-05-12 13:48:30,2024-05-12 13:48:56,CATD,ESCANER,ACTA PREP,0 days 00:24:18,24.3
1364,'212168C0100,'212168C01003,'21,PUEBLA,'006,TEZIUTLAN,'2168,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,549.0,569.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
1365,'212168C0200,'212168C02003,'21,PUEBLA,'006,TEZIUTLAN,'2168,'02,C,'00,2,3,sin_dato,543,sin_dato,sin_dato,7,13,5,35,48,3,14,30,37,17,,14,5,4,2,0,8,3,8,6,4,4,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,3,sin_dato,272.0,549.0,569.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bb9b0e2acd6028fc6ffa6edb059b58a1b27abc92a0536d845eaebaa197d08921,2024-05-12 13:25:26,2024-05-12 13:45:40,2024-05-12 13:57:02,CATD,ESCANER,ACTA PREP,0 days 00:20:14,20.23
1366,'212168E0100,'212168E01003,'21,PUEBLA,'006,TEZIUTLAN,'2168,'01,E,'00,2,3,sin_dato,431,sin_dato,sin_dato,5,5,3,1,8,ilegible,14,17,6,4,,4,12,11,10,6,5,3,2,7,1,3,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,3,sin_dato,140.0,491.0,511.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,808a25c648d040dcbfe183e00b7e95fa18835e0cdca2e234d69621e82608ddbf,2024-05-12 13:25:59,2024-05-12 13:47:39,2024-05-12 13:54:05,CATD,ESCANER,ACTA PREP,0 days 00:21:40,21.67
1367,'212168E0101,'212168E01013,'21,PUEBLA,'006,TEZIUTLAN,'2168,'01,E,'01,2,3,sin_dato,430,sin_dato,sin_dato,4,13,3,23,11,42,3,3,21,37,,3,6,7,11,8,3,7,7,3,3,0,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,0,sin_dato,224.0,490.0,510.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9d9e80d67920b6050e4a7883fb1bca5053c4d6ddd936a72b6f392e0bc64e5345,2024-05-12 13:26:34,2024-05-12 13:47:18,2024-05-12 13:48:51,CATD,ESCANER,ACTA PREP,0 days 00:20:44,20.73
1368,'212169B0100,'212169B01003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'01,B,'00,2,3,sin_dato,719,sin_dato,sin_dato,0,6,14,23,10,3,17,40,38,22,,6,3,15,12,1,8,7,7,2,13,2,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,1,sin_dato,256.0,719.0,739.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e4690a431c528b22390b142e215f7f643e04ceccc2ded28f14b618b7cdf59305,2024-05-12 13:27:11,2024-05-12 13:47:58,2024-05-12 13:58:21,CATD,ESCANER,ACTA PREP,0 days 00:20:47,20.78
1369,'212169C0100,'212169C01003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,719.0,739.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
1370,'212169C0200,'212169C02003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'02,C,'00,2,3,sin_dato,719,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,ilegible,21,3,15,,27,13,8,18,13,3,13,3,14,0,7,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,3,sin_dato,170.0,719.0,739.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,34fdc867e7a344a649e5e180f5be1be8eb126bb9ef5645674ffc7624345c95c6,2024-05-12 13:28:19,2024-05-12 13:47:37,2024-05-12 14:04:56,CATD,ESCANER,ACTA PREP,0 days 00:19:18,19.3
1371,'212169C0300,'212169C03003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'03,C,'00,2,3,sin_dato,719,sin_dato,sin_dato,15,16,12,23,24,4,1,26,57,32,,1,3,13,20,15,14,5,3,7,8,2,13,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,3,sin_dato,320.0,719.0,739.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a2ff4e84e8ca226f1f81ea24a95f6df83765f7724f87e0185e5518a97783daa0,2024-05-12 13:28:55,2024-05-12 13:48:35,2024-05-12 13:50:13,CATD,ESCANER,ACTA PREP,0 days 00:19:40,19.67
1372,'212169C0400,'212169C04003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'04,C,'00,2,3,sin_dato,719,sin_dato,sin_dato,1,11,10,60,47,7,8,23,23,5,,12,3,5,7,21,13,13,3,1,8,8,18,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,2,sin_dato,316.0,719.0,739.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b9a0338e743ce97d777caa439164446b04783d16f6dd2f144eaee312abfc4d9e,2024-05-12 13:29:27,2024-05-12 13:50:10,2024-05-12 14:00:11,CATD,ESCANER,ACTA PREP,0 days 00:20:43,20.72
1373,'212169C0500,'212169C05003,'21,PUEBLA,'006,TEZIUTLAN,'2169,'05,C,'00,2,3,sin_dato,718,sin_dato,sin_dato,16,16,13,43,67,6,12,36,25,7,,24,1,4,14,20,13,8,3,13,14,1,13,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,2,sin_dato,374.0,718.0,738.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8f41ee911c06b7d76f146e5053b4861725a8a7c758b739204c9df91813b1f284,2024-05-12 13:48:34,2024-05-12 14:09:43,2024-05-12 14:11:34,CATD,ESCANER,ACTA PREP,0 days 00:21:09,21.15
1374,'212170B0100,'212170B01003,'21,PUEBLA,'006,TEZIUTLAN,'2170,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,682.0,702.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
1375,'212170C0100,'212170C01003,'21,PUEBLA,'006,TEZIUTLAN,'2170,'01,C,'00,2,3,sin_dato,681,sin_dato,sin_dato,10,20,4,26,65,68,14,3,3,52,,13,16,1,1,14,10,10,3,3,1,13,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,0,sin_dato,356.0,681.0,701.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5109665e2740a18dcdab47ad5b43997b70b7bbd7777e772830e8cffbf0a28701,2024-05-12 13:49:10,2024-05-12 14:09:44,2024-05-12 14:11:50,CATD,ESCANER,ACTA PREP,0 days 00:20:34,20.57
1376,'212171B0100,'212171B01003,'21,PUEBLA,'006,TEZIUTLAN,'2171,'01,B,'00,2,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,723.0,743.0,TODOS ILEGIBLES O SIN DATO,0,F,f26d424a066d45d8f8c021f6c3ea55fc780cd8a0d0987124b1e86639d3d145f2,2024-05-12 13:49:50,2024-05-12 14:10:06,2024-05-12 14:11:11,CATD,ESCANER,ACTA PREP,0 days 00:20:16,20.27
1377,'212172B0100,'212172B01003,'21,PUEBLA,'006,TEZIUTLAN,'2172,'01,B,'00,2,3,sin_dato,624,sin_dato,sin_dato,17,16,18,1,56,23,7,33,12,53,,15,18,1,7,2,8,8,6,6,2,13,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,2,sin_dato,333.0,624.0,644.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ad97099abc006cf1af49abe53cc02878c973d5a240d720e2a9f25857db927f0b,2024-05-12 13:50:36,2024-05-12 14:11:20,2024-05-12 14:13:14,CATD,ESCANER,ACTA PREP,0 days 00:20:44,20.73
1378,'212172C0100,'212172C01003,'21,PUEBLA,'006,TEZIUTLAN,'2172,'01,C,'00,2,3,sin_dato,624,sin_dato,sin_dato,4,3,5,5,50,3,8,35,7,56,,11,8,3,1,2,11,12,5,1,3,3,12,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,2,sin_dato,251.0,624.0,644.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,61180110ba941767781f418c8c1eb9f850dbb253cf128d6e7580d00411075623,2024-05-12 13:51:14,2024-05-12 14:12:04,2024-05-12 14:14:29,CATD,ESCANER,ACTA PREP,0 days 00:20:50,20.83
1379,'212172C0200,'212172C02003,'21,PUEBLA,'006,TEZIUTLAN,'2172,'02,C,'00,2,3,sin_dato,sin_dato,sin_dato,sin_dato,18,5,3,45,6,63,2,25,3,43,,18,3,8,17,18,6,1,7,3,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,sin_dato,325.0,623.0,643.0, - ,1,F,a5dc2aaae34519bfcf981ece066c99707e2fdcadbae6a5742c950c1aa5ab44ec,2024-05-12 13:51:48,2024-05-12 14:13:02,2024-05-12 14:21:00,CATD,ESCANER,ACTA PREP,0 days 00:21:14,21.23
1380,'212172C0300,'212172C03003,'21,PUEBLA,'006,TEZIUTLAN,'2172,'03,C,'00,2,3,sin_dato,623,sin_dato,sin_dato,3,17,18,34,53,17,11,52,12,ilegible,,12,10,12,9,15,3,6,7,5,0,11,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,1,sin_dato,312.0,623.0,643.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8a3ae3d4c11fc78a13f0b1054da8a4780c1fdfb6816c31a3d676b5501efac1bb,2024-05-12 13:52:20,2024-05-12 14:13:42,2024-05-12 14:21:05,CATD,ESCANER,ACTA PREP,0 days 00:21:22,21.37
