,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
2947,'211418B0100,'211418B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1418,'01,B,'00,1,2,sin_dato,740,sin_dato,sin_dato,25,20,33,4,13,28,17,29,41,1,8,2,8,0,1,6,6,3,2,4,8,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,10,2,sin_dato,281.0,740.0,760.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,80dc5a1eebbf1e1772ca8ac86c966b0a73bf489424a24d0bdd9041746787a627,2024-05-12 13:13:58,2024-05-12 13:33:05,2024-05-12 13:34:01,CATD,ESCANER,ACTA PREP,0 days 00:19:07,19.12
2948,'211418C0100,'211418C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1418,'01,C,'00,1,2,sin_dato,739,sin_dato,sin_dato,12,28,7,10,30,113,13,22,11,5,9,5,7,4,1,3,2,6,5,6,4,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,12,2,sin_dato,328.0,739.0,759.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,aa547e4c19d8985e84b1f0a0887b0f68a0e8c0e89630a274a00f9e853efc35e3,2024-05-12 13:15:11,2024-05-12 13:35:38,2024-05-12 13:38:07,CATD,ESCANER,ACTA PREP,0 days 00:20:27,20.45
2949,'211418C0200,'211418C02002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1418,'02,C,'00,1,2,sin_dato,739,sin_dato,sin_dato,12,16,29,32,26,51,27,37,41,7,5,1,7,0,7,2,4,1,4,1,1,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,8,5,sin_dato,329.0,739.0,759.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,59f214a1e8018a22045a0d2fa00a4d0adf1128fc8e073973ab18b8b9a7d866c7,2024-05-12 13:16:36,2024-05-12 13:35:29,2024-05-12 13:36:27,CATD,ESCANER,ACTA PREP,0 days 00:18:53,18.88
2950,'211418C0300,'211418C03002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1418,'03,C,'00,1,2,sin_dato,739,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,11,27,10,5,5,6,9,1,sin_dato,sin_dato,sin_dato,sin_dato,9,6,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,7,sin_dato,102.0,739.0,759.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7d307c4ce5303ad2b129719e775f3d59c4f5e28d83be72e4263290cb830c0ab1,2024-05-12 13:18:09,2024-05-12 13:37:44,2024-05-12 13:50:56,CATD,ESCANER,ACTA PREP,0 days 00:19:35,19.58
2951,'211418C0400,'211418C04002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1418,'04,C,'00,1,2,sin_dato,739,sin_dato,sin_dato,5,23,10,28,14,153,29,17,22,39,8,4,4,6,7,2,9,4,9,7,2,9,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,0,sin_dato,414.0,739.0,759.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9e3b4863421a208020e31ea48cf37b171ef7021a9c68692946063eb2ad8d5802,2024-05-12 13:19:29,2024-05-12 13:39:44,2024-05-12 13:40:34,CATD,ESCANER,ACTA PREP,0 days 00:20:15,20.25
2952,'211419B0100,'211419B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1419,'01,B,'00,1,2,sin_dato,650,sin_dato,sin_dato,8,13,27,22,9,183,20,26,26,33,4,8,5,2,3,1,6,0,5,7,2,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,3,sin_dato,419.0,650.0,670.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,50433ea72bc2132bf1bf00afa0da544816fb317a185b7cd011c71892500931a9,2024-05-12 13:20:40,2024-05-12 13:39:55,2024-05-12 13:40:53,CATD,ESCANER,ACTA PREP,0 days 00:19:15,19.25
2953,'211419C0100,'211419C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1419,'01,C,'00,1,2,sin_dato,650,sin_dato,sin_dato,21,20,14,14,33,195,6,34,4,33,8,4,0,1,6,0,4,4,1,8,3,15,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,4,sin_dato,433.0,650.0,670.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f748da2c2b3021777ea02112243914f15ada2db7f1970eb95dc2a6ad5dbd6213,2024-05-12 13:22:12,2024-05-12 13:41:10,2024-05-12 13:42:56,CATD,ESCANER,ACTA PREP,0 days 00:18:58,18.97
2954,'211419C0200,'211419C02002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1419,'02,C,'00,1,2,sin_dato,649,sin_dato,sin_dato,9,27,8,30,16,145,14,27,27,15,5,7,8,7,1,1,6,2,4,6,1,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,5,sin_dato,388.0,649.0,669.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8f4472087e3aa0df4113c20db7fd7fbb6d34ea420811418a6515a606fa26fddf,2024-05-12 13:23:40,2024-05-12 13:42:46,2024-05-12 13:43:46,CATD,ESCANER,ACTA PREP,0 days 00:19:06,19.1
2955,'211419C0300,'211419C03002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1419,'03,C,'00,1,2,sin_dato,649,sin_dato,sin_dato,23,26,6,7,19,196,16,35,31,18,5,5,8,1,8,3,3,4,3,2,0,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,10,5,sin_dato,440.0,649.0,669.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7138b3aba72eed6a282cf28e0553965ae52228fb3678625018942e6e9c7c6944,2024-05-12 13:25:03,2024-05-12 13:46:40,2024-05-12 13:49:37,CATD,ESCANER,ACTA PREP,0 days 00:21:37,21.62
2956,'211419C0400,'211419C04002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1419,'04,C,'00,1,2,sin_dato,649,sin_dato,sin_dato,10,3,8,7,33,188,6,15,36,20,4,2,7,4,7,4,6,2,3,3,7,20,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,4,sin_dato,403.0,649.0,669.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d79a93c8c5435a4cb100c245e6230ae65ab45b6cfb6297f4fc97006f0321816a,2024-05-12 13:26:17,2024-05-12 13:47:54,2024-05-12 13:49:39,CATD,ESCANER,ACTA PREP,0 days 00:21:37,21.62
2957,'211420B0100,'211420B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1420,'01,B,'00,2,2,sin_dato,737,sin_dato,sin_dato,23,26,13,5,33,120,33,13,35,3,4,4,8,6,3,6,3,9,1,2,1,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,8,sin_dato,361.0,737.0,757.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,110c417b673f9f4d421e2ffe000665d160f30db43580cc43e6fd36e0a016345c,2024-05-12 13:27:37,2024-05-12 13:48:32,2024-05-12 13:54:05,CATD,ESCANER,ACTA PREP,0 days 00:20:55,20.92
2958,'211420C0100,'211420C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1420,'01,C,'00,2,2,sin_dato,737,sin_dato,sin_dato,5,9,30,12,28,162,6,37,10,16,2,9,8,8,9,6,9,4,2,6,5,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,11,11,sin_dato,411.0,737.0,757.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7c9697771555eb4161f7aea1115331d824a1aceaab404ae482f311409ef0adc1,2024-05-12 13:28:48,2024-05-12 13:48:15,2024-05-12 13:49:26,CATD,ESCANER,ACTA PREP,0 days 00:19:27,19.45
2959,'211420C0200,'211420C02002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1420,'02,C,'00,2,2,sin_dato,737,sin_dato,sin_dato,25,1,21,20,15,52,8,19,39,13,9,0,5,9,2,9,0,7,7,0,9,12,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,1,sin_dato,285.0,737.0,757.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,efca5a4cd96d39ecc110e54469bc5d29adfcc46e40175d81c7aaef8cf973008e,2024-05-12 13:34:13,2024-05-12 13:49:40,2024-05-12 13:53:50,CATD,ESCANER,ACTA PREP,0 days 00:15:27,15.45
2960,'211420C0300,'211420C03002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1420,'03,C,'00,2,2,sin_dato,737,sin_dato,sin_dato,22,18,26,19,36,152,17,1,16,7,8,2,8,2,9,2,6,9,6,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,12,0,sin_dato,384.0,737.0,757.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,790301a271d25e722adf64c9226beff5a245f95d6361d2a4c6d368dcf6a18960,2024-05-12 13:33:11,2024-05-12 13:52:57,2024-05-12 14:03:19,CATD,ESCANER,ACTA PREP,0 days 00:19:46,19.77
2961,'211420C0400,'211420C04002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1420,'04,C,'00,2,2,sin_dato,736,sin_dato,sin_dato,3,31,11,32,19,227,33,24,8,40,6,9,8,7,6,6,6,8,1,1,4,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,8,sin_dato,505.0,736.0,756.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,D,27dcd758d7a082b984ba0e496c09ae2409779dcfeba8189835e8f672d5a3d7d2,2024-05-12 12:58:50,2024-05-12 13:14:44,2024-05-12 13:15:22,CATD,ESCANER,ACTA PREP,0 days 00:15:54,15.9
2962,'211421B0100,'211421B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1421,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,725.0,745.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2963,'211421C0100,'211421C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1421,'01,C,'00,1,2,sin_dato,725,sin_dato,sin_dato,13,26,10,38,34,101,18,0,11,40,2,9,6,6,2,1,3,0,9,6,7,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,11,9,sin_dato,372.0,724.0,744.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,D,6dc85247ff15eb7ab1edcc5b564c62f7893f442308cbf63f0428bd1cda7f18c0,2024-05-12 12:59:54,2024-05-12 13:15:48,2024-05-12 13:19:29,CATD,ESCANER,ACTA PREP,0 days 00:15:54,15.9
2964,'211422B0100,'211422B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1422,'01,B,'00,1,2,sin_dato,694,sin_dato,sin_dato,5,24,5,1,23,37,19,34,13,3,4,7,2,6,3,1,1,7,4,7,8,13,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,9,6,sin_dato,242.0,694.0,714.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,D,db959c4d0786777c03df430a0ed7f71775e1e42b76939686bfaf57cfc2c2138e,2024-05-12 13:02:22,2024-05-12 13:18:57,2024-05-12 13:19:43,CATD,ESCANER,ACTA PREP,0 days 00:16:35,16.58
2965,'211422C0100,'211422C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1422,'01,C,'00,1,2,sin_dato,693,sin_dato,sin_dato,3,7,11,36,36,120,13,6,19,38,1,7,5,8,8,4,1,8,6,3,7,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,1,sin_dato,363.0,693.0,713.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,D,7988316be4228a5f433b96e95daa5bf97163e324d5aebfe6fe8bb0efa557b995,2024-05-12 13:03:19,2024-05-12 13:21:24,2024-05-12 13:24:45,CATD,ESCANER,ACTA PREP,0 days 00:18:05,18.08
2966,'211422C0200,'211422C02002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1422,'02,C,'00,1,2,sin_dato,693,sin_dato,sin_dato,31,20,14,3,33,7,9,37,40,21,3,3,8,8,3,4,7,7,1,3,1,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,2,sin_dato,277.0,693.0,713.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,D,492c6bbe92c2b350c69d422643d400dabe5ffcb3f062bbf06cf2b6f19c3cc9ed,2024-05-12 13:04:20,2024-05-12 13:30:53,2024-05-12 13:33:52,CATD,ESCANER,ACTA PREP,0 days 00:26:33,26.55
2967,'211422C0300,'211422C03002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1422,'03,C,'00,1,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,693.0,713.0,TODOS ILEGIBLES O SIN DATO,0,D,9bbbdbf0ae68f0e205befe48095b28520411e2ab63b2e24472cb3d7d89d7bbae,2024-05-12 13:05:14,2024-05-12 13:24:21,2024-05-12 13:24:30,CATD,ESCANER,ACTA PREP,0 days 00:19:07,19.12
2968,'211542B0100,'211542B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1542,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,688.0,708.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2969,'211542C0100,'211542C01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1542,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,688.0,708.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2970,'211542C0200,'211542C02002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1542,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,687.0,707.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2971,'211543B0100,'211543B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1543,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,749.0,769.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2972,'211544B0100,'211544B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1544,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,412.0,432.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2973,'211544C0100,'211544C01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1544,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,412.0,432.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2974,'211545B0100,'211545B01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1545,'01,B,'00,1,2,sin_dato,479,sin_dato,sin_dato,17,15,17,24,13,26,1,9,15,12,2,5,2,2,1,4,3,5,6,5,5,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,7,sin_dato,207.0,479.0,499.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,009663bb44846fb9f22dfa7ab6ad45f434e755936c300a30312eec1527d2126f,2024-05-12 13:44:42,2024-05-12 14:05:50,2024-05-12 14:08:31,CATD,ESCANER,ACTA PREP,0 days 00:21:08,21.13
2975,'211545C0100,'211545C01002,'21,PUEBLA,'011,HEROICA PUEBLA DE ZARAGOZA,'1545,'01,C,'00,1,2,sin_dato,478,sin_dato,sin_dato,5,19,21,21,17,40,1,15,6,2,1,5,4,3,3,3,5,3,4,5,2,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,5,sin_dato,200.0,478.0,498.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fe7230724b9ae6adaf66c87e91b1f24cdc5d6d6e0f49706b6ac7a1fea64f0573,2024-05-12 13:43:05,2024-05-12 14:03:30,2024-05-12 14:04:33,CATD,ESCANER,ACTA PREP,0 days 00:20:25,20.42
2976,'211546B0100,'211546B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1546,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,426.0,446.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2977,'211546C0100,'211546C01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1546,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,426.0,446.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2978,'211547B0100,'211547B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1547,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,457.0,477.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2979,'211547C0100,'211547C01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1547,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,457.0,477.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2980,'211548B0100,'211548B01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1548,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,517.0,537.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
2981,'211548C0100,'211548C01002,'21,PUEBLA,'016,HEROICA PUEBLA DE ZARAGOZA,'1548,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,517.0,537.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
