AYUNTAMIENTOS
03/06/2024 20:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8352,7897,12,7885,94.4085,6958,83.3093,13.6254,927,4169515,2687769.0,2682757.0,64.4623

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,CAND_IND_1,CAND_IND_2,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212819B0100,'212819B01004,'21,PUEBLA,'133,SAN MARTIN TEXMELUCAN,'2819,'01,B,'00,1,4,288,334,SIN DATO,334,5,8,2,13,33,121,0,79,5,3,47,-,-,-,0,-,-,1,-,0,-,0,-,-,-,0,-,-,-,2,-,0,-,0,-,-,0,-,-,1,2,-,0,4,-,0,-,0,-,0,9,335,335,587,20, - ,1,F,797328118cfc48d4dacc82a6041a388f9be95a5866cdf0735438964955cbd0d9,03/06/2024 03:05:43,03/06/2024 04:20:36,03/06/2024 04:21:22,CATD,ESCANER,ACTA PREP
'212819C0100,'212819C01004,'21,PUEBLA,'133,SAN MARTIN TEXMELUCAN,'2819,'01,C,'00,1,4,284,334,5,339,15,6,0,5,44,110,0,78,3,2,50,-,-,-,0,-,-,0,-,0,-,0,-,-,-,2,-,-,-,1,-,0,-,1,-,-,1,-,-,3,0,-,0,1,-,0,-,0,-,0,18,340,340,587,20, - ,1,F,eedb5daf4bbcff766e23137d302037c05bd73d6f3f626f873e3d79e386619a4e,03/06/2024 03:36:20,03/06/2024 04:54:36,03/06/2024 05:11:51,CATD,ESCANER,ACTA PREP
'212819C0200,'212819C02004,'21,PUEBLA,'133,SAN MARTIN TEXMELUCAN,'2819,'02,C,'00,1,4,288,334,SIN DATO,334,10,10,1,6,35,133,0,81,6,0,26,-,-,-,0,-,-,0,-,0,-,0,-,-,-,0,-,-,-,2,-,0,-,0,-,-,0,-,-,0,1,-,0,1,-,0,-,0,-,0,22,334,334,586,20, - ,1,F,c1a09c679f800734d6c0331b07dfee4714decc74208ec2bb58613c5bb8a440bf,03/06/2024 03:13:27,03/06/2024 04:28:23,03/06/2024 04:29:43,CATD,ESCANER,ACTA PREP
'211274B0100,'211274B01004,'21,PUEBLA,'115,PUEBLA,'1274,'01,B,'00,1,4,207,329,5,334,172,23,1,8,9,11,1,75,1,4,-,-,SIN DATO,4,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,6,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,11,334,332,507,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8e35cf4c7111551c4fd77a2978bfc0a84b35b94303e4d1250fbc9f9bcafad6a9,03/06/2024 04:43:37,03/06/2024 06:03:42,03/06/2024 06:28:14,CATD,ESCANER,ACTA PREP
'211275B0100,'211275B01004,'21,PUEBLA,'115,PUEBLA,'1275,'01,B,'00,1,4,65,92,3,95,49,2,0,1,0,2,0,31,0,1,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95,93,127,20, - ,1,F,c6cfc03b97c0d8202fad34acbf1544738e75743f062ce5afe8523f56c367877c,03/06/2024 01:39:42,03/06/2024 01:49:07,03/06/2024 02:18:47,CASILLA,MOVIL,ACTA PREP
'211276B0100,'211276B01004,'21,PUEBLA,'115,PUEBLA,'1276,'01,B,'00,1,4,310,286,6,292,71,10,0,6,14,22,0,121,3,3,-,-,2,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,291,291,569,20, - ,1,F,b79248f34289046e757f20d0b49e41589bb12781f138ad8ce309ae56545c761f,02/06/2024 23:26:18,02/06/2024 23:27:23,02/06/2024 23:31:23,CASILLA,MOVIL,ACTA PREP
'211277B0100,'211277B01004,'21,PUEBLA,'115,PUEBLA,'1277,'01,B,'00,1,4,149,237,4,241,70,8,3,7,7,11,1,113,1,1,-,-,2,2,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,236,236,355,20, - ,1,F,e71a5a0d1432856feb9b7c95b05eb0961d678fd2f1a68958d01de366662c6a8b,03/06/2024 01:28:39,03/06/2024 01:29:57,03/06/2024 01:31:19,CATD,ESCANER,ACTA PREP
'211281B0100,'211281B01004,'21,PUEBLA,'115,PUEBLA,'1281,'01,B,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,440,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211281C0100,'211281C01004,'21,PUEBLA,'115,PUEBLA,'1281,'01,C,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,439,20,SIN ACTA POR PAQUETE ENTREGADO SIN BOLSA,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211282B0100,'211282B01004,'21,PUEBLA,'115,PUEBLA,'1282,'01,B,'00,1,4,159,269,8,277,91,5,3,4,15,18,0,110,2,1,-,-,1,2,0,0,0,2,0,0,0,0,0,3,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,8,277,277,403,20, - ,1,F,fde4e05f66a9f4dfafcfdaa3f0cb02fe61e2bf44866d898b4f8b0362289498b2,03/06/2024 02:36:08,03/06/2024 03:49:15,03/06/2024 03:51:19,CATD,ESCANER,ACTA PREP
'211282C0100,'211282C01004,'21,PUEBLA,'115,PUEBLA,'1282,'01,C,'00,1,4,147,284,7,291,88,17,2,5,0,10,21,113,3,4,-,-,3,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,8,288,288,403,20, - ,1,F,9bef8b0d45161caed0d96f5843e4e7c52f3cf83904eb98c25b2e93064c4941b1,03/06/2024 02:25:43,03/06/2024 03:40:52,03/06/2024 03:49:46,CATD,ESCANER,ACTA PREP
'211283B0100,'211283B01004,'21,PUEBLA,'115,PUEBLA,'1283,'01,B,'00,1,4,146,261,6,267,108,13,1,7,5,16,1,75,3,1,-,-,1,7,0,0,0,1,0,0,0,0,0,5,4,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,263,263,380,20, - ,1,F,5b04ca50a6e98aeac4f917ff4b8682093b07316ae076797802443836e14fc2bd,03/06/2024 00:59:33,03/06/2024 01:04:01,03/06/2024 01:08:17,CASILLA,MOVIL,ACTA PREP
'211284B0100,'211284B01004,'21,PUEBLA,'115,PUEBLA,'1284,'01,B,'00,1,4,108,137,6,143,56,9,1,3,5,5,1,43,SIN DATO,SIN DATO,-,-,2,4,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,1,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,1,SIN DATO,0,5,143,143,218,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9ca255ce7d1ff11b4d62673000ec3acbb4d4dad28278dca7dd7e7300a57fccb9,03/06/2024 04:37:49,03/06/2024 05:56:14,03/06/2024 05:57:20,CATD,ESCANER,ACTA PREP
'211287B0100,'211287B01004,'21,PUEBLA,'115,PUEBLA,'1287,'01,B,'00,1,4,165,304,5,309,158,16,0,4,7,10,0,89,2,1,-,-,1,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,8,SIN DATO,310,440,20, - ,1,F,a72107a009f508632da777a5ffb1e7912277acdc96ad85d38b3bd07a69656cee,02/06/2024 21:59:03,02/06/2024 22:00:25,02/06/2024 22:04:40,CASILLA,MOVIL,ACTA PREP
'211287C0100,'211287C01004,'21,PUEBLA,'115,PUEBLA,'1287,'01,C,'00,1,4,164,303,7,310,130,17,1,4,11,15,0,98,1,1,-,-,0,6,0,0,0,6,0,0,0,6,0,1,2,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,4,309,315,440,20, - ,1,F,acf1c3251b86423a6be1560f1c7392a3a5608fd8f2f3adaca5cbddc2e176bd9b,03/06/2024 01:33:38,03/06/2024 02:38:48,03/06/2024 03:02:57,CATD,ESCANER,ACTA PREP
'211288B0100,'211288B01004,'21,PUEBLA,'115,PUEBLA,'1288,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,85,12,2,9,12,28,1,162,1,5,-,-,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,11,SIN DATO,347,555,20, - ,1,F,e69b6dff4538a74395e1bb3e995916b5a793008d9656148358bbdca75ad4d336,03/06/2024 03:52:00,03/06/2024 05:10:38,03/06/2024 05:14:20,CATD,ESCANER,ACTA PREP
'211288C0100,'211288C01004,'21,PUEBLA,'115,PUEBLA,'1288,'01,C,'00,1,4,241,339,8,347,98,12,3,5,15,27,1,158,2,1,-,-,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,14,354,355,554,20, - ,1,F,e8bda57a0d0c25ed6630bc637000bb5df81346d32e88a89b19adefaf6f09d18f,03/06/2024 03:47:52,03/06/2024 05:05:57,03/06/2024 05:07:48,CATD,ESCANER,ACTA PREP
'211289B0100,'211289B01004,'21,PUEBLA,'115,PUEBLA,'1289,'01,B,'00,1,4,220,321,5,326,114,20,4,6,12,12,0,123,2,2,-,-,4,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,8,2,328,514,20, - ,1,F,0197a79e1a9fb82efd6095b62c1cd5219d5732c8a4a458729bbe30fbceeb51cd,03/06/2024 03:29:34,03/06/2024 04:49:42,03/06/2024 05:04:58,CATD,ESCANER,ACTA PREP
'211289C0100,'211289C01004,'21,PUEBLA,'115,PUEBLA,'1289,'01,C,'00,1,4,190,353,4,357,131,16,3,7,7,23,2,126,6,2,-,-,3,7,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,2,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,7,357,357,513,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d2182475be044a3b174d85451ce89cae933f4e54d4e178acac5a47c7969ab05c,03/06/2024 03:39:35,03/06/2024 04:59:40,03/06/2024 05:02:34,CATD,ESCANER,ACTA PREP
'211291B0100,'211291B01004,'21,PUEBLA,'115,PUEBLA,'1291,'01,B,'00,1,4,265,419,8,427,166,21,3,6,16,18,3,154,3,1,-,-,5,3,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,11,427,428,658,20, - ,1,F,bc3464b5c8645831364eaf94ff29ae2724749141ba8d512cff974e1cdd4058d1,03/06/2024 02:08:04,03/06/2024 03:20:22,03/06/2024 03:22:36,CATD,ESCANER,ACTA PREP
'211291C0100,'211291C01004,'21,PUEBLA,'115,PUEBLA,'1291,'01,C,'00,1,4,239,445,6,6,306,38,6,26,24,42,2,374,14,0,-,-,2,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,13,441,876,657,20,EXCEDE LISTA NOMINAL,0,F,8683ca56af398680119fbd4279aebf5ace4e9e1d981ea33fa934df151d026185,03/06/2024 02:10:09,03/06/2024 03:23:18,03/06/2024 03:31:03,CATD,ESCANER,ACTA PREP
'211292B0100,'211292B01004,'21,PUEBLA,'115,PUEBLA,'1292,'01,B,'00,1,4,232,317,4,321,104,20,0,6,11,23,1,135,1,4,-,-,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,8,SIN DATO,327,521,20, - ,1,F,960adb335e4135812c230024d8e41c83757e48e915bf0697d80ed28723dc30f1,02/06/2024 23:29:55,02/06/2024 23:31:10,02/06/2024 23:34:42,CASILLA,MOVIL,ACTA PREP
'211292C0100,'211292C01004,'21,PUEBLA,'115,PUEBLA,'1292,'01,C,'00,1,4,208,338,10,348,105,22,0,5,17,22,0,140,3,3,-,-,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,9,345,345,521,20, - ,1,F,bb20a821daec5e61f20ebb443195e8c288564908b4a0d7d287b389c21eefd721,02/06/2024 23:54:25,02/06/2024 23:57:50,02/06/2024 23:58:56,CASILLA,MOVIL,ACTA PREP
'211292C0200,'211292C02004,'21,PUEBLA,'115,PUEBLA,'1292,'02,C,'00,1,4,214,333,6,339,97,30,4,12,16,19,0,123,1,0,-,-,4,3,0,0,2,0,0,0,0,0,0,0,ILEGIBLE,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,9,SIN DATO,336,520,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,643a57dcfda6f8edda38e5cb71b7b771b742fe13a52f0cfbfc2bd70b27841220,03/06/2024 01:32:37,03/06/2024 01:39:10,03/06/2024 02:11:26,CASILLA,MOVIL,ACTA PREP
'211293B0100,'211293B01004,'21,PUEBLA,'115,PUEBLA,'1293,'01,B,'00,1,4,319,385,4,389,80,18,5,8,10,26,4,199,4,0,-,-,0,5,0,0,5,0,0,0,0,0,0,2,4,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,0,0,1,0,0,3,389,389,675,20, - ,1,F,60a3032477633b3b0a00fa7f88e760da32ece0c1250d04a6c2362b19d708e9b7,03/06/2024 04:10:45,03/06/2024 05:40:41,03/06/2024 05:47:10,CATD,ESCANER,ACTA PREP
'211293C0100,'211293C01004,'21,PUEBLA,'115,PUEBLA,'1293,'01,C,'00,1,4,328,374,5,379,90,15,2,3,22,28,0,166,5,1,-,-,4,2,0,0,0,6,0,0,0,0,0,3,0,1,0,2,1,6,1,0,1,0,0,1,0,0,0,2,3,0,0,3,0,0,0,0,0,0,12,380,380,674,20, - ,1,F,21a013de81f94f3743d3c4fd287384417392e6009bd978076cf7345aa72a424c,03/06/2024 04:12:35,03/06/2024 05:34:22,03/06/2024 05:38:04,CATD,ESCANER,ACTA PREP
'211294B0100,'211294B01004,'21,PUEBLA,'115,PUEBLA,'1294,'01,B,'00,1,4,156,269,7,276,85,14,1,3,9,16,0,114,1,1,-,-,2,2,1,1,0,3,0,0,0,0,0,4,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,8,276,276,398,20, - ,1,F,bc82181234e32c2cc5a8ae5a522ecd20c8123d322b9dc62d0352c88399fb2893,03/06/2024 01:16:54,03/06/2024 01:18:42,03/06/2024 01:24:45,CASILLA,MOVIL,ACTA PREP
'211294C0100,'211294C01004,'21,PUEBLA,'115,PUEBLA,'1294,'01,C,'00,1,4,170,255,7,262,88,7,1,5,11,19,SIN DATO,97,3,SIN DATO,-,-,2,1,2,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,1,SIN DATO,1,SIN DATO,1,2,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,2,SIN DATO,SIN DATO,1,1,SIN DATO,SIN DATO,13,264,265,398,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,404a650e72c8f3d2997a4cfe72123ed0949d753db597ddd84a7b7bcdfb2189a8,03/06/2024 01:08:55,03/06/2024 01:10:42,03/06/2024 01:12:32,CASILLA,MOVIL,ACTA PREP
'211295B0100,'211295B01004,'21,PUEBLA,'115,PUEBLA,'1295,'01,B,'00,1,4,284,259,9,268,45,15,0,10,11,15,0,125,3,2,-,-,2,3,0,0,0,2,0,0,0,0,0,5,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,781,251,518,20, - ,1,F,8c07b0f2e6091f71822497b29bca4e5b354ffd8a5787cf63a1953f59251879ed,03/06/2024 03:40:41,03/06/2024 04:59:39,03/06/2024 05:16:47,CATD,ESCANER,ACTA PREP
'211295C0100,'211295C01004,'21,PUEBLA,'115,PUEBLA,'1295,'01,C,'00,1,4,210,333,8,341,94,9,1,16,9,22,0,140,2,2,-,-,3,8,0,0,0,3,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,2,12,337,337,518,20, - ,1,F,d4b55e6a1695851cab53e8a2200fa7e73b0aa7a1a911b714ca5abde902d81973,03/06/2024 03:38:57,03/06/2024 04:58:34,03/06/2024 05:01:57,CATD,ESCANER,ACTA PREP
'211295C0200,'211295C02004,'21,PUEBLA,'115,PUEBLA,'1295,'02,C,'00,1,4,225,319,8,327,70,6,2,6,9,33,3,161,1,4,-,-,1,3,1,0,0,3,0,0,0,0,0,5,2,0,0,0,4,6,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,SIN DATO,329,518,20, - ,1,F,ed16ddb9ab9f7aaa14a1584bd9d7f489d9f14c0ad320ddb92a7c5d7adced89d3,03/06/2024 03:39:45,03/06/2024 05:00:42,03/06/2024 05:04:46,CATD,ESCANER,ACTA PREP
'211296B0100,'211296B01004,'21,PUEBLA,'115,PUEBLA,'1296,'01,B,'00,1,4,332,380,5,385,88,19,4,14,11,28,1,179,2,2,-,-,2,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,15,386,386,684,20, - ,1,F,4c8999c22e986b4a0cccf7ebbce5e2fcdf5e89dd6e0516c65c621227ab2660d4,03/06/2024 03:51:05,03/06/2024 05:10:14,03/06/2024 05:11:55,CATD,ESCANER,ACTA PREP
'211296C0100,'211296C01004,'21,PUEBLA,'115,PUEBLA,'1296,'01,C,'00,1,4,312,397,6,403,89,19,2,12,14,19,2,190,5,3,-,-,3,12,1,1,0,0,2,0,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,1,11,403,403,684,20, - ,1,F,9a1d5c85310c8335704fa925df906dab4720d7a1192903f2d47cfe3ce2a91ac3,03/06/2024 03:48:36,03/06/2024 05:09:48,03/06/2024 05:23:27,CATD,ESCANER,ACTA PREP
'211297B0100,'211297B01004,'21,PUEBLA,'115,PUEBLA,'1297,'01,B,'00,1,4,195,286,11,297,71,7,4,6,7,14,0,125,1,5,-,-,1,3,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,8,297,266,458,20, - ,1,F,07ceb7e3735745b14926ab79ee7383bd217a4a3588338ae34c263234b2a61564,03/06/2024 00:57:03,03/06/2024 01:00:08,03/06/2024 01:02:35,CASILLA,MOVIL,ACTA PREP
'211297C0100,'211297C01004,'21,PUEBLA,'115,PUEBLA,'1297,'01,C,'00,1,4,191,292,8,300,81,16,2,8,5,23,2,134,1,5,-,-,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,300,301,457,20, - ,1,F,5f2b31f9d26ed63524c0e37dfc2209668d5d77bc74d611f73abc3a9f7b46aa04,03/06/2024 01:44:53,03/06/2024 02:51:43,03/06/2024 02:52:50,CATD,ESCANER,ACTA PREP
'211298B0100,'211298B01004,'21,PUEBLA,'115,PUEBLA,'1298,'01,B,'00,1,4,268,412,5,417,131,17,2,12,16,13,1,159,1,5,-,-,2,12,0,0,0,2,0,0,0,0,0,8,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,12,417,417,651,20, - ,1,F,4550954bba85404bc757afd3c2f14a07cefb1c289246c2539bb2f06f4aaab753,02/06/2024 23:16:42,02/06/2024 23:18:08,02/06/2024 23:23:31,CASILLA,MOVIL,ACTA PREP
'211299B0100,'211299B01004,'21,PUEBLA,'115,PUEBLA,'1299,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,-,-,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,SIN DATO,0,596,20,TODOS ILEGIBLES O SIN DATO,0,F,c40394f49cd5bfb90afba1e68bae548ba17d746e821bd92413256589043cdc05,03/06/2024 03:31:52,03/06/2024 04:50:33,03/06/2024 05:00:15,CATD,ESCANER,ACTA PREP
'211299C0100,'211299C01004,'21,PUEBLA,'115,PUEBLA,'1299,'01,C,'00,1,4,226,413,6,419,143,30,7,8,17,16,4,133,3,5,-,-,2,3,0,0,0,3,0,0,7,0,0,2,1,1,0,5,0,2,1,1,2,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,11,413,413,595,20, - ,1,F,17cf2fdf45f8d39f595790f3c112a197995426ec812ff97959a71d5d56e217c1,03/06/2024 02:51:15,03/06/2024 04:10:35,03/06/2024 04:12:56,CATD,ESCANER,ACTA PREP
'211302B0100,'211302B01004,'21,PUEBLA,'115,PUEBLA,'1302,'01,B,'00,1,4,232,427,7,434,208,30,5,6,7,14,0,15,2,4,-,-,0,12,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,14,SIN DATO,334,634,20, - ,1,F,724f5c262baceabb496a4ab21809781a07cddc7e7689c8f48e16a5f9a5b18d06,02/06/2024 22:38:59,02/06/2024 22:40:29,02/06/2024 22:46:06,CASILLA,MOVIL,ACTA PREP
